,StationName,county,Town,lat,lon,IIiii,tTime,dFy,fFy,T,Tx,Tn,VV,RR
4353,下呈村,温岭市,坞根镇,28.30278,121.2569,K8475,2022-02-07 05:00:00,-9999,-9999,50,50,49,-9999,3
4354,东门村,温岭市,坞根镇,28.33389,121.2178,K8476,2022-02-07 05:00:00,-9999,-9999,53,53,51,-9999,5
4355,紫荆校区,温岭市,箬横镇,28.405,121.6108,K8477,2022-02-07 05:00:00,254,51,50,51,49,-9999,2
4356,清港,玉环市,清港镇,28.25694,121.2867,K8501,2022-02-07 05:00:00,37,35,54,54,52,-9999,4
4357,干江,玉环市,干江镇,28.16639,121.3717,K8502,2022-02-07 05:00:00,37,73,43,43,41,4700,3
4358,沙门,玉环市,沙门镇,28.24389,121.3803,K8503,2022-02-07 05:00:00,41,56,55,55,53,-9999,3
4359,海山,玉环市,海山乡,28.21,121.1575,K8504,2022-02-07 05:00:00,319,57,55,56,52,16775,4
4360,玉城,玉环市,玉城街道,28.12556,121.2369,K8505,2022-02-07 05:00:00,304,32,52,53,51,-9999,3
4361,大鹿岛,玉环市,鸡山乡,28.09222,121.4039,K8506,2022-02-07 05:00:00,37,105,57,59,56,-9999,3
4362,鲜迭,玉环市,大麦屿街道,28.09167,121.2042,K8507,2022-02-07 05:00:00,15,67,34,34,32,-9999,3
4363,花岩浦,玉环市,龙溪乡,28.19611,121.3092,K8510,2022-02-07 05:00:00,9,26,49,49,48,3087,4
4364,芦浦,玉环市,芦浦镇,28.19833,121.2414,K8511,2022-02-07 05:00:00,3,67,42,42,40,-9999,3
4365,楚门,玉环市,楚门镇,28.21694,121.3014,K8512,2022-02-07 05:00:00,312,32,54,55,53,-9999,4
4366,鸡山,玉环市,鸡山乡,28.10611,121.36417,K8513,2022-02-07 05:00:00,9,87,52,52,50,12536,1
4367,大麦屿,玉环市,大麦屿街道,28.10306,121.1358,K8517,2022-02-07 05:00:00,16,93,53,53,51,-9999,2
4368,龙溪樱桃 ,玉环市,龙溪乡,28.22667,121.3333,K8518,2022-02-07 05:00:00,148,14,59,59,56,-9999,3
4369,大雷山,玉环市,清港镇,28.31528,121.3458,K8521,2022-02-07 05:00:00,1,98,26,26,24,-9999,5
4370,分水山,玉环县,芦浦镇,28.195,121.2103,K8522,2022-02-07 05:00:00,348,60,52,52,49,8986,4
4371,雕鹰山,玉环市,大麦屿街道,28.11917,121.1981,K8527,2022-02-07 05:00:00,48,63,35,36,33,-9999,3
4372,乐清二桥,玉环市,海山乡,28.2425,121.1392,K8528,2022-02-07 05:00:00,37,70,-9999,-9999,-9999,19493,0
4373,吊船湾,玉环市,沙门镇,28.22222,121.3753,K8530,2022-02-07 05:00:00,43,57,54,54,52,7913,3
4374,大雷山雪深,玉环县,清港镇,28.31528,121.3458,K8531,2022-02-07 05:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
4375,大圆头,玉环市,沙门镇,28.24195,121.4161,K8544,2022-02-07 05:00:00,14,81,39,40,38,-9999,1
4376,大岩头,玉环市,大麦屿街道,28.04667,121.1631,K8545,2022-02-07 05:00:00,50,98,43,46,42,-9999,1
4377,中鹿岛,玉环市,鸡山乡,28.05694,121.4106,K8546,2022-02-07 05:00:00,352,119,49,51,48,-9999,4
4378,双龙村,玉环市,坎门街道,28.1,121.255,K8547,2022-02-07 05:00:00,0,0,49,50,48,-9999,2
4379,垟岭村,玉环市,干江镇,28.18861,121.3475,K8548,2022-02-07 05:00:00,0,0,45,45,43,-9999,2
4380,江岩,玉环市,玉城街道,28.17333,121.1492,K8549,2022-02-07 05:00:00,34,80,42,43,41,-9999,5
4381,黄门,玉环市,坎门街道,28.07,121.2361,K8550,2022-02-07 05:00:00,19,96,47,48,43,-9999,2
4382,苔山塘,玉环市,清港镇,28.27417,121.2564,K8556,2022-02-07 05:00:00,347,47,49,50,48,-9999,5
4383,杜桥,临海市,杜桥镇,28.76667,121.4869,K8601,2022-02-07 05:00:00,278,14,50,51,50,-9999,4
4384,涌泉,临海市,涌泉镇,28.75694,121.3186,K8602,2022-02-07 05:00:00,219,23,47,48,47,-9999,3
4385,白水洋,临海市,白水洋镇,28.89917,120.9047,K8603,2022-02-07 05:00:00,358,37,43,43,43,-9999,6
4386,东塍,临海市,东塍镇,28.92889,121.2622,K8604,2022-02-07 05:00:00,216,10,42,43,41,-9999,5
4387,河头,临海市,河头镇,29.00056,121.1142,K8605,2022-02-07 05:00:00,126,16,41,42,40,-9999,5
4388,尤溪,临海市,尤溪镇,28.7425,121.1011,K8606,2022-02-07 05:00:00,151,20,46,46,45,-9999,5
4389,汛桥,临海市,汛桥镇,28.795,121.1706,K8607,2022-02-07 05:00:00,339,9,45,46,45,-9999,4
4390,牛头山,临海市,邵家渡街道,28.84,121.2647,K8608,2022-02-07 05:00:00,314,18,42,44,42,-9999,4
4391,小芝,临海市,小芝镇,28.85222,121.4519,K8609,2022-02-07 05:00:00,337,15,41,42,41,-9999,3
4392,南门坑,临海市,桃渚镇,28.83722,121.6631,K8610,2022-02-07 05:00:00,277,37,44,44,42,-9999,4
4393,白沙,临海市,上盘镇,28.71278,121.6378,K8611,2022-02-07 05:00:00,3,42,50,50,48,13574,3
4394,黄家寮,临海市, 括苍镇,28.74833,120.9744,K8612,2022-02-07 05:00:00,-9999,-9999,20,21,19,-9999,8
4395,外蔡,临海市,邵家渡街道,28.87944,121.3731,K8613,2022-02-07 05:00:00,0,0,40,40,37,-9999,2
4396,汇溪,临海市,汇溪镇,28.95778,121.2133,K8614,2022-02-07 05:00:00,0,0,39,40,39,-9999,5
4397,江南,临海市,江南街道,28.79444,121.1206,K8615,2022-02-07 05:00:00,213,14,45,46,44,-9999,5
4398,沿江,临海市,沿江镇,28.74611,121.2358,K8616,2022-02-07 05:00:00,36,12,46,46,45,-9999,5
4399,大田,临海市,大田镇,28.90444,121.2022,K8617,2022-02-07 05:00:00,9,9,44,45,44,-9999,6
4400,永丰,临海市,永丰镇,28.87278,121.0231,K8618,2022-02-07 05:00:00,35,37,45,45,44,-9999,6
4401,羊岩山,临海市,河头镇,28.97889,121.1494,K8619,2022-02-07 05:00:00,132,81,5,5,4,-9999,6
4402,桃渚镇,临海市,桃渚镇,28.80861,121.5797,K8620,2022-02-07 05:00:00,351,32,44,44,43,-9999,3
4403,医化园区,临海市,杜桥镇,28.69306,121.5456,K8621,2022-02-07 05:00:00,4,57,51,52,49,-9999,3
4404,两桥村,临海市,古城街道,28.87167,121.0797,K8622,2022-02-07 05:00:00,125,42,44,44,43,-9999,6
4405,安桥,临海市,白水洋镇,28.98,120.9153,K8623,2022-02-07 05:00:00,196,23,35,35,34,-9999,6
4406,里梅,临海市,白水洋镇,29.01528,120.9958,K8624,2022-02-07 05:00:00,74,17,29,29,28,-9999,5
4407,大洋,临海市,永丰镇,28.93361,121.0011,K8625,2022-02-07 05:00:00,305,11,34,35,34,-9999,6
4408,岭脚金,临海市,尤溪镇,28.69,121.0728,K8626,2022-02-07 05:00:00,16,9,41,42,40,-9999,5
4409,头门,临海市,上盘镇,28.69111,121.7594,K8627,2022-02-07 05:00:00,14,88,58,59,56,18786,4
4410,白水洋小学,临海市,白水洋镇,28.91,120.8944,K8628,2022-02-07 05:00:00,38,43,41,41,41,-9999,6
4411,雀儿岙,临海市,上盘镇,28.80972,121.8475,K8629,2022-02-07 05:00:00,28,70,60,61,59,12279,0
4412,田岙岛,临海市,上盘镇,28.74306,121.8481,K8630,2022-02-07 05:00:00,30,75,61,61,58,-9999,3
4413,白水洋雪深,临海市,白水洋镇,28.90055,120.8942,K8633,2022-02-07 05:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
4414,上白岩雪深,临海市,尤溪镇,28.72917,120.9675,K8634,2022-02-07 05:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
4415,安基山雪深,临海市,白水洋镇,29.00028,120.9667,K8635,2022-02-07 05:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
4416,上白岩,临海市,尤溪镇,28.72917,120.9675,K8640,2022-02-07 05:00:00,7,62,11,11,9,-9999,8
4417,小溪,临海市,江南街道,28.77222,121.1153,K8641,2022-02-07 05:00:00,255,11,42,43,42,-9999,4
4418,岭上村,临海市,邵家渡街道,28.82444,121.2322,K8642,2022-02-07 05:00:00,331,32,32,32,31,-9999,2
4419,安基山,临海市,白水洋镇,29.00028,120.9667,K8643,2022-02-07 05:00:00,103,85,-2,-2,-3,-9999,1
4420,红树林,临海市,小芝镇,28.89333,121.3694,K8644,2022-02-07 05:00:00,30,17,34,34,34,-9999,2
4421,南岙村,临海市,邵家渡街道,28.84833,121.3367,K8646,2022-02-07 05:00:00,131,24,43,44,40,-9999,2
4422,上西辽,临海市,汇溪镇,29.00528,121.2608,K8647,2022-02-07 05:00:00,251,38,7,7,6,-9999,3
4423,乌岩岙,临海市,小芝镇,28.91028,121.4022,K8648,2022-02-07 05:00:00,60,42,31,32,30,-9999,3
4424,临港,临海市,杜桥镇,28.71361,121.5781,K8649,2022-02-07 05:00:00,358,42,49,49,48,-9999,3
4425,大竹山,临海市,上盘镇,28.71583,121.7297,K8650,2022-02-07 05:00:00,355,100,57,58,56,12171,3
4426,桥东,临海市,上盘镇,28.70917,121.7539,K8651,2022-02-07 05:00:00,19,93,61,63,61,-9999,0
4427,桥西,临海市,上盘镇,28.71806,121.7117,K8652,2022-02-07 05:00:00,11,80,56,56,55,-9999,0
4428,里潘村,临海市,杜桥镇,28.75889,121.5583,K8655,2022-02-07 05:00:00,29,76,52,52,50,21908,3
4429,山安,临海市,汇溪镇,29.00583,121.1697,K8656,2022-02-07 05:00:00,93,32,13,13,13,-9999,5
4430,城西中学,临海市,括苍镇,28.85695,120.9878,K8657,2022-02-07 05:00:00,47,16,45,46,45,-9999,6
4431,北泽岛,临海市,桃渚镇,28.89583,121.7594,K8658,2022-02-07 05:00:00,343,76,50,50,49,-9999,3
4432,北固山,临海市,古城街道,28.865,121.1114,K8659,2022-02-07 05:00:00,116,31,41,42,41,-9999,5
4433,古城,临海市,古城街道,28.85194,121.1328,K8661,2022-02-07 05:00:00,172,14,46,47,46,-9999,6
4434,白岩茶场,临海市,东塍镇,28.95417,121.4064,K8662,2022-02-07 05:00:00,25,108,14,14,12,-9999,4
4435,沿岸村,临海市,永丰镇,28.96722,121.0675,K8663,2022-02-07 05:00:00,35,12,41,42,41,-9999,6
4436,茶山村,临海市,邵家渡街道,28.87389,121.2828,K8664,2022-02-07 05:00:00,171,18,35,35,34,-9999,3
4437,坎门F,玉环市,坎门街道,28.0575,121.2708,K8667,2022-02-07 05:00:00,343,77,-9999,-9999,-9999,-9999,0
4438,康谷小学,临海市,东塍镇,28.93139,121.3914,K8668,2022-02-07 05:00:00,135,14,41,41,40,-9999,2
4439,兰田山,临海市,涌泉镇,28.82195,121.3711,K8669,2022-02-07 05:00:00,83,74,15,16,14,-9999,4
4440,方溪水库,临海市,括苍镇,28.8025,121.0,K8670,2022-02-07 05:00:00,233,37,43,43,38,-9999,7
4441,岙陈,临海市,东塍镇,28.89,121.2947,K8671,2022-02-07 05:00:00,235,19,30,30,29,-9999,1
4442,桐坑,临海市,东塍镇,28.90083,121.3364,K8672,2022-02-07 05:00:00,74,57,21,21,16,-9999,2
4443,洞港,临海市,桃渚镇,28.85278,121.6708,K8673,2022-02-07 05:00:00,261,47,48,49,47,-9999,4
4444,临海西,临海市,永丰镇,28.86972,121.0464,K8674,2022-02-07 05:00:00,58,40,45,46,44,8392,4
4445,括苍枢纽,临海市,括苍镇,28.87,120.9656,K8675,2022-02-07 05:00:00,120,33,43,44,42,10732,5
4446,景山村,临海市,括苍镇,28.82611,120.9667,K8676,2022-02-07 05:00:00,-9999,-9999,18,22,17,-9999,7
4447,大泛村,临海市,白水洋镇,29.02639,120.9786,K8677,2022-02-07 05:00:00,-9999,-9999,28,28,26,-9999,4
4448,满塘村,临海市,永丰镇,28.9325,121.095,K8678,2022-02-07 05:00:00,212,8,29,30,29,-9999,5
4449,丁公园村,临海市,白水洋镇,29.00583,120.9836,K8679,2022-02-07 05:00:00,-9999,-9999,13,15,13,-9999,5
4450,尚山村,临海市,括苍镇,28.78111,120.9522,K8680,2022-02-07 05:00:00,-9999,-9999,38,39,36,-9999,6
4451,岭根村,临海市,东塍镇,28.95472,121.3808,K8682,2022-02-07 05:00:00,63,48,36,37,33,-9999,3
4452,溪口水库,临海市,杜桥镇,28.78583,121.4106,K8683,2022-02-07 05:00:00,322,26,47,47,46,-9999,3
4453,大岙西,临海市,白水洋镇,28.95833,120.9269,K8684,2022-02-07 05:00:00,-9999,-9999,37,37,33,-9999,5
4454,石门村,临海市,大田街道,28.96167,121.1519,K8685,2022-02-07 05:00:00,-9999,-9999,30,31,30,-9999,4
4455,山里村,临海市,大田街道,28.95306,121.1308,K8686,2022-02-07 05:00:00,-9999,-9999,31,31,31,-9999,4
4456,岭上蒋,临海市,河头镇,29.04,121.1208,K8687,2022-02-07 05:00:00,-9999,-9999,19,20,19,-9999,4
4457,江根村,临海市,汇溪镇,28.99639,121.2142,K8688,2022-02-07 05:00:00,-9999,-9999,28,29,28,-9999,3
4458,留山村,临海市,汇溪镇,28.98583,121.205,K8689,2022-02-07 05:00:00,-9999,-9999,20,20,18,-9999,3
4459,龙泉村,临海市,白水洋镇,28.95639,120.8956,K8690,2022-02-07 05:00:00,154,14,13,15,13,-9999,7
4460,许墅村,临海市,古城街道,28.88639,121.0811,K8691,2022-02-07 05:00:00,0,0,44,44,43,-9999,4
4461,溪王村,临海市,汇溪镇,28.995,121.1936,K8692,2022-02-07 05:00:00,-9999,-9999,19,19,18,-9999,4
4462,黄支罗,临海市,汇溪镇,29.02222,121.1889,K8693,2022-02-07 05:00:00,-9999,-9999,19,20,19,-9999,5
4463,大塘村,临海市,汇溪镇,29.02194,121.2131,K8694,2022-02-07 05:00:00,-9999,-9999,20,21,20,-9999,8
4464,王加山,临海市,尤溪镇,28.69889,121.0931,K8695,2022-02-07 05:00:00,-9999,-9999,27,28,26,-9999,4
4465,竹家山,临海市,尤溪镇,28.71806,121.0581,K8696,2022-02-07 05:00:00,-9999,-9999,33,33,32,-9999,5
4466,长加山,临海市,尤溪镇,28.74667,121.0439,K8697,2022-02-07 05:00:00,-9999,-9999,34,34,31,-9999,7
4467,白鹤,天台县,白鹤镇,29.26778,120.9864,K8701,2022-02-07 05:00:00,355,12,26,27,26,-9999,5
4468,街头,天台县,街头镇,29.12583,120.7947,K8702,2022-02-07 05:00:00,318,16,39,40,39,-9999,5
4469,华顶,天台县,石梁镇,29.25833,121.0914,K8703,2022-02-07 05:00:00,0,0,-15,-15,-18,-9999,0
4470,亭头,天台县,三合镇,29.09056,121.1014,K8704,2022-02-07 05:00:00,130,24,40,40,39,-9999,4
4471,龙溪,天台县,龙溪乡,29.05167,120.7939,K8705,2022-02-07 05:00:00,280,23,35,35,34,-9999,4
4472,南屏,天台县,南屏乡,29.07055,121.0,K8706,2022-02-07 05:00:00,275,15,31,32,30,-9999,4
4473,田芯,天台县,街头镇,29.05917,120.7022,K8707,2022-02-07 05:00:00,-9999,-9999,37,37,35,-9999,6
4474,下王,天台县,平桥镇,29.14472,120.8625,K8708,2022-02-07 05:00:00,244,18,39,39,38,-9999,5
4475,紫凝山,天台县,平桥镇,29.09945,120.8569,K8709,2022-02-07 05:00:00,146,15,18,18,17,-9999,5
4476,泳溪,天台县,泳溪乡,29.17194,121.2222,K8711,2022-02-07 05:00:00,73,8,31,31,30,-9999,10
4477,坦头,天台县,坦头镇,29.11111,121.1156,K8712,2022-02-07 05:00:00,-9999,-9999,42,43,41,-9999,5
4478,龙皇堂,天台县,石梁镇,29.24306,121.0519,K8713,2022-02-07 05:00:00,110,74,2,2,1,-9999,0
4479,洪畴,天台县,洪畴镇,29.06778,121.1947,K8714,2022-02-07 05:00:00,157,48,32,32,31,-9999,4
4480,雷峰,天台县,雷锋乡,29.08805,120.8956,K8715,2022-02-07 05:00:00,174,15,35,35,35,-9999,3
4481,滩岭,天台县,福溪街道,29.06944,121.0575,K8716,2022-02-07 05:00:00,5,16,40,40,40,-9999,6
4482,飞鹤,天台县,赤城街道,29.135,121.0372,K8717,2022-02-07 05:00:00,115,14,41,41,41,-9999,3
4483,左溪V,天台县,白鹤镇,29.28833,120.9108,K8718,2022-02-07 05:00:00,0,0,-9999,-9999,-9999,7030,0
4484,西方洋,天台县,坦头镇,29.12,121.1022,K8719,2022-02-07 05:00:00,167,69,40,40,39,12350,4
4485,屯桥,天台县,平桥镇,29.20111,120.8997,K8720,2022-02-07 05:00:00,271,9,35,36,35,-9999,4
4486,桐柏,天台县,赤城街道,29.20694,121.0164,K8721,2022-02-07 05:00:00,230,25,15,16,13,-9999,4
4487,大雷山,天台县,雷峰乡,29.02028,120.8761,K8722,2022-02-07 05:00:00,154,65,10,11,10,-9999,5
4488,柱峰,天台县,龙溪乡,29.02306,120.77,K8723,2022-02-07 05:00:00,79,64,29,29,20,-9999,4
4489,职业中专,天台县,福溪街道,29.13806,121.0067,K8724,2022-02-07 05:00:00,85,31,45,45,43,-9999,4
4490,三合,天台县,三合镇,29.08805,121.1758,K8725,2022-02-07 05:00:00,132,31,35,35,35,-9999,6
4491,里石门,天台县,街头镇,29.07278,120.7303,K8726,2022-02-07 05:00:00,57,61,30,30,27,-9999,5
4492,苍山顶,天台县,坦头镇,29.15139,121.1528,K8727,2022-02-07 05:00:00,51,94,-5,-5,-7,-9999,0
4493,慈圣,天台县,石梁镇,29.31056,121.0619,K8728,2022-02-07 05:00:00,294,14,24,24,22,-9999,3
4494,黄龙水库,天台县,石梁镇,29.22417,121.14,K8729,2022-02-07 05:00:00,116,47,14,14,13,-9999,6
4495,天柱林场,天台县,龙溪乡,28.97583,120.8189,K8730,2022-02-07 05:00:00,148,91,-6,-6,-8,-9999,0
4496,街头雪深,天台县,街头镇,29.12444,120.7933,K8734,2022-02-07 05:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
4497,柱峰雪深,天台县,龙溪乡,29.02306,120.77,K8735,2022-02-07 05:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
4498,华顶雪深,天台县,石梁镇,29.25833,121.0914,K8737,2022-02-07 05:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
4499,苍山顶雪深,天台县,石梁镇,29.15139,121.1528,K8738,2022-02-07 05:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
4500,溪地,天台县,街头镇,29.07139,120.8411,K8740,2022-02-07 05:00:00,289,11,33,33,33,-9999,3
4501,岭下洋,天台县,白鹤镇,29.20361,120.9628,K8741,2022-02-07 05:00:00,116,14,36,36,35,-9999,4
4502,三州,天台县,三州乡,29.22639,120.8475,K8746,2022-02-07 05:00:00,300,89,7,7,6,-9999,4
4503,下陈胡,天台县,坦头镇,29.115,121.1244,K8747,2022-02-07 05:00:00,131,72,37,38,37,-9999,4
4504,后岸,天台县,街头镇,29.07861,120.8139,K8748,2022-02-07 05:00:00,39,41,37,37,36,-9999,2
4505,飞鹤山,天台县,赤城街道,29.15195,121.0433,K8749,2022-02-07 05:00:00,116,32,36,36,35,-9999,3
4506,茶坑,天台县,街头镇,29.08222,120.7117,K8750,2022-02-07 05:00:00,296,26,34,34,31,-9999,5
4507,新城,天台县,始丰街道,29.13389,120.98,K8759,2022-02-07 05:00:00,24,15,41,41,39,-9999,5
4508,始丰小学,天台县,始丰街道,29.14778,120.99,K8760,2022-02-07 05:00:00,156,25,42,42,41,-9999,5
4509,万年寺,天台县,白鹤镇,29.27333,121.0083,K8761,2022-02-07 05:00:00,158,43,18,18,11,-9999,5
4510,下洋村,天台县,石梁镇,29.30833,121.1458,K8762,2022-02-07 05:00:00,73,69,27,27,25,-9999,4
4511,寒风缺,天台县,石梁镇,29.22806,121.05,K8763,2022-02-07 05:00:00,331,33,2,2,-1,-9999,0
4512,曹一村,天台县,平桥镇,29.13556,120.885,K8764,2022-02-07 05:00:00,-9999,-9999,39,39,38,-9999,1
4513,北山村,天台县,泳溪乡,29.15611,121.1786,K8765,2022-02-07 05:00:00,-9999,-9999,21,21,19,-9999,7
4514,东安隐,天台县,洪畴镇,29.09972,121.2333,K8766,2022-02-07 05:00:00,-9999,-9999,20,21,18,-9999,7
4515,大横金,天台县,三合镇,29.10306,121.165,K8767,2022-02-07 05:00:00,-9999,-9999,37,39,37,-9999,5
4516,九遮山,天台县,街头镇,29.025,120.8392,K8768,2022-02-07 05:00:00,294,38,36,36,33,-9999,2
4517,龙潭村,天台县,始丰街道,29.10667,120.9492,K8769,2022-02-07 05:00:00,-9999,-9999,37,37,35,-9999,3
4518,左溪,天台县,白鹤镇,29.28889,120.915,K8770,2022-02-07 05:00:00,81,29,22,22,22,-9999,5
4519,溪地A,天台县,街头镇,29.05139,120.8411,K8771,2022-02-07 05:00:00,313,13,33,33,32,-9999,4
4520,大同寺,天台县,石梁镇,29.29333,121.1458,K8772,2022-02-07 05:00:00,70,73,25,25,22,-9999,4
4521,欢岙,天台县,坦头镇,29.18444,121.1128,K8773,2022-02-07 05:00:00,110,121,37,37,33,-9999,3
4522,下屋村,天台县,三州乡,29.21722,120.8017,K8774,2022-02-07 05:00:00,232,31,24,24,21,-9999,4
4523,灵溪村,天台县,三合镇,29.06417,121.1475,K8780,2022-02-07 05:00:00,255,57,38,38,36,-9999,4
4524,坪东村,天台县,洪畴镇,29.08167,121.2158,K8781,2022-02-07 05:00:00,-9999,-9999,31,32,31,-9999,4
4525,白鹤小学,天台县,白鹤镇,29.23528,120.9428,K8782,2022-02-07 05:00:00,128,16,33,34,33,-9999,2
4526,现代农业园,天台县,平桥镇,29.15333,120.8561,K8783,2022-02-07 05:00:00,239,13,41,41,39,-9999,5
4527,西山头,天台县,雷峰乡,29.05528,120.8917,K8784,2022-02-07 05:00:00,63,8,32,32,31,-9999,1
4528,翠西村,天台县,南屏乡,29.07028,120.9281,K8785,2022-02-07 05:00:00,-9999,-9999,19,19,18,-9999,2
4529,下辽坑,天台县,龙溪乡,29.00028,120.7953,K8786,2022-02-07 05:00:00,-9999,-9999,28,28,22,-9999,2
4530,岭里村,天台县,龙溪乡,29.0025,120.8183,K8787,2022-02-07 05:00:00,-9999,-9999,30,30,27,-9999,2
4531,兰田,天台县,泳溪乡,29.13417,121.2089,K8788,2022-02-07 05:00:00,241,21,22,22,20,-9999,6
4532,周家楼,天台县,平桥镇,29.155,120.7336,K8789,2022-02-07 05:00:00,350,24,28,28,26,-9999,2
4533,济溪,天台县,街头镇,29.05389,120.8553,K8790,2022-02-07 05:00:00,-9999,-9999,32,34,32,-9999,2
4534,亭旁,三门县,亭旁镇,29.04361,121.3403,K8801,2022-02-07 05:00:00,243,12,32,33,32,-9999,5
4535,三角塘,三门县,浦坝港镇,28.93806,121.7144,K8802,2022-02-07 05:00:00,326,72,49,50,49,10841,4
4536,蛇蟠,三门县,蛇蟠乡,29.16195,121.5706,K8803,2022-02-07 05:00:00,265,25,46,48,45,-9999,8
4537,横渡,三门县,横渡镇,29.01167,121.5094,K8805,2022-02-07 05:00:00,214,17,39,39,38,-9999,5
4538,百两岗,三门县,亭旁镇,28.98389,121.3986,K8806,2022-02-07 05:00:00,64,82,24,24,20,-9999,4
4539,高枧,三门县,珠岙镇,29.05,121.2208,K8807,2022-02-07 05:00:00,130,28,36,36,35,5750,5
4540,山场村,三门县,浦坝港镇,28.8675,121.5128,K8808,2022-02-07 05:00:00,208,18,45,46,42,-9999,3
4541,花桥,三门县,花桥镇,28.92083,121.4714,K8809,2022-02-07 05:00:00,168,13,43,44,43,-9999,4
4542,健跳,三门县,健跳镇,29.01389,121.6083,K8810,2022-02-07 05:00:00,57,23,42,42,41,3087,5
4543,浬浦,三门县,浦坝港镇,28.97111,121.5808,K8811,2022-02-07 05:00:00,52,30,38,38,37,-9999,5
4544,叶家村,三门县,海润街道,29.0675,121.4881,K8812,2022-02-07 05:00:00,341,3,40,40,39,-9999,7
4545,鹤井村,三门县,浦坝港镇,28.87583,121.6383,K8813,2022-02-07 05:00:00,329,71,42,42,40,11645,3
4546,珠岙,三门县,珠岙镇,29.07444,121.2789,K8814,2022-02-07 05:00:00,40,54,30,30,29,-9999,6
4547,沙柳,三门县,沙柳街道 ,29.15222,121.4575,K8815,2022-02-07 05:00:00,319,11,39,40,38,-9999,10
4548,农业园,三门县,健跳镇,29.10389,121.6006,K8816,2022-02-07 05:00:00,317,25,40,41,39,-9999,9
4549,悬诸,三门县,海游街道,29.07528,121.405,K8817,2022-02-07 05:00:00,45,6,36,37,36,-9999,7
4550,佃石,三门县,亭旁镇,29.0025,121.3147,K8818,2022-02-07 05:00:00,269,15,33,33,31,-9999,5
4551,板樟山,三门县,沙柳街道 ,29.15861,121.3514,K8819,2022-02-07 05:00:00,268,13,23,23,23,-9999,10
4552,滨海新城,三门县,海润街道,29.12361,121.48,K8820,2022-02-07 05:00:00,214,15,40,40,40,6097,9
4553,浦坝港,三门县,浦坝港镇,28.92694,121.5833,K8821,2022-02-07 05:00:00,336,41,42,42,40,8662,2
4554,下南山,三门县,沙柳街道,29.15083,121.3683,K8822,2022-02-07 05:00:00,310,27,20,20,19,-9999,10
4555,农气基地,三门县,健跳镇,29.10861,121.5767,K8823,2022-02-07 05:00:00,276,26,41,42,41,-9999,8
4556,东屏村,三门县,横渡镇,29.00889,121.4683,K8824,2022-02-07 05:00:00,67,8,39,40,39,-9999,3
4557,龙山,三门县,健跳镇,29.06667,121.6792,K8825,2022-02-07 05:00:00,337,71,46,48,45,-9999,6
4558,扩塘山,三门县,浦坝港镇,28.89111,121.6617,K8826,2022-02-07 05:00:00,39,55,44,45,43,-9999,4
4559,枧头村,三门县,亭旁镇,29.02444,121.3881,K8828,2022-02-07 05:00:00,332,21,13,14,12,-9999,3
4560,吴岙,三门县,珠岙镇,29.05445,121.2419,K8829,2022-02-07 05:00:00,120,29,36,36,35,6561,6
4561,百两岗雪深,三门县,亭旁镇,28.98389,121.3986,K8831,2022-02-07 05:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
4562,枧头雪深,三门县,珠岙镇,29.02444,121.3881,K8833,2022-02-07 05:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
4563,林场,三门县,海游街道,29.04917,121.4242,K8840,2022-02-07 05:00:00,129,65,11,11,9,-9999,8
4564,三门湾,三门县,健跳镇,29.11806,121.5811,K8841,2022-02-07 05:00:00,283,32,41,43,41,14082,7
4565,毛石源,三门县,浦坝港镇,28.89611,121.5806,K8843,2022-02-07 05:00:00,302,35,45,45,44,12350,2
4566,工业城,三门县,浦坝港镇,28.91778,121.6681,K8844,2022-02-07 05:00:00,296,17,49,51,49,-9999,4
4567,海游港,三门县,健跳镇,29.105,121.5181,K8845,2022-02-07 05:00:00,213,24,37,37,36,-9999,7
4568,罗岙水库,三门县,健跳镇,29.05445,121.5444,K8846,2022-02-07 05:00:00,308,30,42,42,40,-9999,6
4569,西城,三门县,海游街道,29.12056,121.3617,K8847,2022-02-07 05:00:00,268,10,40,41,40,-9999,8
4570,小岭下,三门县,浦坝港镇,28.94417,121.6722,K8848,2022-02-07 05:00:00,27,51,53,53,52,-9999,4
4571,后周,三门县,沙柳街道,29.15778,121.4103,K8849,2022-02-07 05:00:00,262,19,30,30,29,-9999,8
4572,后郭,三门县,海游街道,29.08805,121.3217,K8850,2022-02-07 05:00:00,46,21,24,25,24,-9999,5
4573,三门岛,三门县,浦坝港镇,28.96472,121.7919,K8860,2022-02-07 05:00:00,344,78,55,56,54,7686,5
4574,五子岛,三门县,浦坝港镇,29.00556,121.7608,K8862,2022-02-07 05:00:00,21,60,53,53,52,7861,2
4575,石门坑,三门县,亭旁镇,29.005,121.3572,K8866,2022-02-07 05:00:00,-9999,-9999,32,32,31,-9999,4
